State,City,Order Date,Distributor_Name,Location,Beverage_Category,Beverage_Name,Price (INR),Rating,Rating Count
Karnataka,Bengaluru,20/06/2025,Udaipur Distribution Hub,Kengeri Satellite Town,Packaged Water,Aquafina Water,319.0,4.5,23
Karnataka,Bengaluru,2025-11-04 00:00:00,Ahmedabad Beverage Depot,Kengeri Satellite Town,Energy Drink,Sting Energy,319.0,4.1,14
Karnataka,Bengaluru,2025-12-01 00:00:00,Ghaziabad Supply Chain,Kengeri Satellite Town,Energy Drink,Sting Gold Rush,319.0,4.4,7
Karnataka,Bengaluru,16/02/2025,Mumbai Beverage Hub,Kengeri Satellite Town,Iced Tea,Lipton Ice Tea Lemon,59.0,4.2,40
Karnataka,Bengaluru,16/02/2025,Jaipur Beverage Distributor,Kengeri Satellite Town,Packaged Water,Aquafina Sparkling,59.0,4.3,21
Karnataka,Bengaluru,2025-10-06 00:00:00,Amritsar Beverage Hub,Kengeri Satellite Town,Carbonated Soft Drink,Pepsi,59.0,4.4,11
Karnataka,Bengaluru,17/06/2025,Raipur Beverage Depot,Kengeri Satellite Town,Iced Tea,Lipton Ice Tea Lemon,99.0,4.1,20
Karnataka,Bengaluru,16/02/2025,Bangalore Beverage Depot,Kengeri Satellite Town,Juice,Tropicana Guava,57.0,4.2,18
Karnataka,Bengaluru,2025-12-02 00:00:00,Punjab Beverage Depot,Kengeri Satellite Town,Energy Drink,Sting Gold Rush,57.0,4.4,8
Karnataka,Bengaluru,13/02/2025,Kolkata Beverage Distributor,Kengeri Satellite Town,Sports Drink,Gatorade Blue Bolt,118.75,4.9,1
Karnataka,Bengaluru,29/01/2025,Coimbatore Distribution Center,Kengeri Satellite Town,Juice,Tropicana Apple,118.75,4.6,2
Karnataka,Bengaluru,21/05/2025,Hyderabad Beverage Hub,Kengeri Satellite Town,Sports Drink,Gatorade Orange,99.0,4.3,1
Karnataka,Bengaluru,2025-12-01 00:00:00,Ahmedabad Beverage Depot,Kengeri Satellite Town,Juice,Tropicana Mixed Fruit,99.0,4.7,4
Karnataka,Bengaluru,2025-05-04 00:00:00,Faridabad Pepsi Hub,Kengeri Satellite Town,Juice,Tropicana Guava,99.0,4.9,3
Karnataka,Bengaluru,15/02/2025,Indore Pepsi Distributor,Kengeri Satellite Town,Juice,Tropicana Guava,99.0,4.8,4
Karnataka,Bengaluru,2025-10-05 00:00:00,Patna Beverage Depot,Kengeri Satellite Town,Sports Drink,Gatorade Orange,28.5,4.2,2
Karnataka,Bengaluru,31/08/2025,Kolkata Beverage Distributor,Kengeri Satellite Town,Carbonated Soft Drink,Pepsi,20.0,4.5,9
Karnataka,Bengaluru,30/08/2025,Ghaziabad Supply Chain,Kengeri Satellite Town,Juice,Slice Mango,20.0,4.3,0
Karnataka,Bengaluru,2025-04-02 00:00:00,Kolkata Beverage Distributor,Kengeri Satellite Town,Juice,Tropicana Apple,20.0,4.3,0
Karnataka,Bengaluru,2025-03-08 00:00:00,Delhi NCR Distribution,Kengeri Satellite Town,Sports Drink,Gatorade Orange,20.0,4.3,0
Karnataka,Bengaluru,16/02/2025,Mumbai Beverage Hub,Kengeri Satellite Town,Carbonated Soft Drink,Pepsi Black,20.0,4.3,0
Karnataka,Bengaluru,16/02/2025,Mumbai Beverage Hub,Jawaharlal Nehru Road,Carbonated Soft Drink,Mirinda Orange,339.0,4.3,0
Karnataka,Bengaluru,2025-08-01 00:00:00,Jaipur Beverage Distributor,Jawaharlal Nehru Road,Packaged Water,Aquafina Sparkling,299.0,4.3,0
Karnataka,Bengaluru,2025-03-04 00:00:00,Punjab Beverage Depot,Jawaharlal Nehru Road,Energy Drink,Sting Gold Rush,279.0,3.6,4
Karnataka,Bengaluru,2025-03-06 00:00:00,Gurgaon Beverage Depot,Jawaharlal Nehru Road,Carbonated Soft Drink,Mirinda Lemon,279.0,4.5,134
Karnataka,Bengaluru,21/07/2025,Punjab Beverage Depot,Jawaharlal Nehru Road,Flavored Drink,Nimbooz Lemon,259.0,4.3,0
Karnataka,Bengaluru,16/02/2025,Chandigarh Distribution Center,Jawaharlal Nehru Road,Sports Drink,Gatorade Blue Bolt,299.0,4.3,0
Karnataka,Bengaluru,2025-11-06 00:00:00,Ahmedabad Beverage Depot,Jawaharlal Nehru Road,Packaged Water,Aquafina Water,269.0,4.3,0
Karnataka,Bengaluru,25/04/2025,Pune Pepsi Distributor,Jawaharlal Nehru Road,Carbonated Soft Drink,Mirinda Apple,349.0,4.8,13
Karnataka,Bengaluru,15/04/2025,Pune Pepsi Distributor,Jawaharlal Nehru Road,Iced Tea,Lipton Ice Tea Peach,299.0,4.2,72
Karnataka,Bengaluru,15/05/2025,Patna Beverage Depot,Jawaharlal Nehru Road,Iced Tea,Lipton Ice Tea Lemon,299.0,4.2,23
Karnataka,Bengaluru,15/07/2025,Nagpur Supply Center,Jawaharlal Nehru Road,Sports Drink,Gatorade Lemon,329.0,4.3,0
Karnataka,Bengaluru,27/02/2025,Surat Retail Distributor,Jawaharlal Nehru Road,Juice,Tropicana Mixed Fruit,349.0,4.0,15
Karnataka,Bengaluru,24/04/2025,Ranchi Supply Distributor,Jawaharlal Nehru Road,Carbonated Soft Drink,7UP Nimbooz,339.0,4.4,53
Karnataka,Bengaluru,25/08/2025,Mumbai Beverage Hub,Jawaharlal Nehru Road,Sports Drink,Gatorade Lemon,339.0,4.4,27
Karnataka,Bengaluru,16/02/2025,Raipur Beverage Depot,Jawaharlal Nehru Road,Carbonated Soft Drink,7UP Nimbooz,349.0,4.1,12
Karnataka,Bengaluru,2025-06-06 00:00:00,Kolkata Beverage Distributor,Jawaharlal Nehru Road,Carbonated Soft Drink,Pepsi,349.0,4.0,17
Karnataka,Bengaluru,30/04/2025,Ludhiana Pepsi Distributor,Jawaharlal Nehru Road,Juice,Tropicana Guava,349.0,4.7,11
Karnataka,Bengaluru,13/06/2025,Nagpur Supply Center,Jawaharlal Nehru Road,Sports Drink,Gatorade Blue Bolt,379.0,4.6,6
Karnataka,Bengaluru,2025-05-08 00:00:00,Chennai Pepsi Distributor,Jawaharlal Nehru Road,Iced Tea,Lipton Ice Tea Peach,379.0,4.6,44
Karnataka,Bengaluru,21/01/2025,Ranchi Supply Distributor,Jawaharlal Nehru Road,Juice,Tropicana Guava,369.0,4.2,49
Karnataka,Bengaluru,13/06/2025,Chandigarh Distribution Center,Jawaharlal Nehru Road,Juice,Tropicana Pineapple,339.0,4.3,0
Karnataka,Bengaluru,18/05/2025,Coimbatore Distribution Center,Jawaharlal Nehru Road,Packaged Water,Aquafina Water,419.0,4.3,0
Karnataka,Bengaluru,2025-11-04 00:00:00,Bhopal Beverage Hub,Jawaharlal Nehru Road,Carbonated Soft Drink,Pepsi,399.0,4.3,0
Karnataka,Bengaluru,20/07/2025,Bhubaneswar Pepsi Hub,Jawaharlal Nehru Road,Juice,Tropicana Mixed Fruit,399.0,4.3,0
Karnataka,Bengaluru,2025-01-06 00:00:00,Haryana Retail Distributor,Jawaharlal Nehru Road,Carbonated Soft Drink,Mirinda Orange,299.0,4.3,0
Karnataka,Bengaluru,2025-11-07 00:00:00,Bangalore Beverage Depot,Jawaharlal Nehru Road,Carbonated Soft Drink,Mirinda Lemon,379.0,4.3,0
Karnataka,Bengaluru,15/08/2025,Nagpur Supply Center,Jawaharlal Nehru Road,Sports Drink,Gatorade Lemon,159.0,3.9,2
Karnataka,Bengaluru,26/06/2025,Haryana Retail Distributor,Jawaharlal Nehru Road,Carbonated Soft Drink,Pepsi Black,219.0,5.0,4
Karnataka,Bengaluru,2025-09-04 00:00:00,Haryana Retail Distributor,Jawaharlal Nehru Road,Juice,Tropicana Orange,249.0,2.1,3
Karnataka,Bengaluru,28/08/2025,Jabalpur Distribution Center,Jawaharlal Nehru Road,Carbonated Soft Drink,Pepsi Black,279.0,4.3,0
Karnataka,Bengaluru,2025-05-02 00:00:00,Noida Beverage Distributor,Jawaharlal Nehru Road,Carbonated Soft Drink,Pepsi Black,379.0,4.1,25
Karnataka,Bengaluru,29/07/2025,Kolkata Beverage Distributor,Jawaharlal Nehru Road,Carbonated Soft Drink,Pepsi,379.0,4.1,2
Karnataka,Bengaluru,29/08/2025,Nagpur Supply Center,Jawaharlal Nehru Road,Carbonated Soft Drink,Mirinda Lemon,379.0,4.9,6
Karnataka,Bengaluru,19/08/2025,Jaipur Beverage Distributor,Jawaharlal Nehru Road,Iced Tea,Lipton Ice Tea Lemon,379.0,4.1,22
Karnataka,Bengaluru,2025-06-04 00:00:00,Haryana Retail Distributor,Jawaharlal Nehru Road,Juice,Tropicana Guava,249.0,4.3,0
Karnataka,Bengaluru,2025-01-06 00:00:00,Bhubaneswar Pepsi Hub,Jawaharlal Nehru Road,Carbonated Soft Drink,7UP Nimbooz,239.0,4.3,0
Karnataka,Bengaluru,31/05/2025,Bangalore Beverage Depot,Jawaharlal Nehru Road,Iced Tea,Lipton Ice Tea Lemon,219.0,3.1,3
Karnataka,Bengaluru,2025-09-07 00:00:00,Faridabad Pepsi Hub,Jawaharlal Nehru Road,Carbonated Soft Drink,Pepsi Black,249.0,4.7,9
Karnataka,Bengaluru,2025-12-08 00:00:00,Hyderabad Beverage Hub,Jawaharlal Nehru Road,Juice,Tropicana Guava,239.0,3.9,7
Karnataka,Bengaluru,2025-06-02 00:00:00,Bhubaneswar Pepsi Hub,Jawaharlal Nehru Road,Juice,Tropicana Guava,229.0,4.4,1
Karnataka,Bengaluru,2025-12-01 00:00:00,Ludhiana Pepsi Distributor,Jawaharlal Nehru Road,Flavored Drink,Nimbooz Masala Soda,289.0,3.9,4
Karnataka,Bengaluru,23/04/2025,Coimbatore Distribution Center,Jawaharlal Nehru Road,Carbonated Soft Drink,Mirinda Lemon,349.0,4.6,4
Karnataka,Bengaluru,2025-02-07 00:00:00,Punjab Beverage Depot,Jawaharlal Nehru Road,Carbonated Soft Drink,Mirinda Orange,349.0,4.2,5
Karnataka,Bengaluru,13/01/2025,Chennai Pepsi Distributor,Jawaharlal Nehru Road,Carbonated Soft Drink,Pepsi,379.0,4.3,0
Karnataka,Bengaluru,23/01/2025,Haryana Retail Distributor,Jawaharlal Nehru Road,Juice,Tropicana Mixed Fruit,379.0,4.2,1
Karnataka,Bengaluru,2025-05-08 00:00:00,Nagpur Supply Center,Jawaharlal Nehru Road,Energy Drink,Sting Energy,429.0,4.5,1
Karnataka,Bengaluru,2025-09-04 00:00:00,Jaipur Beverage Distributor,Jawaharlal Nehru Road,Carbonated Soft Drink,Mirinda Orange,389.0,4.2,2
Karnataka,Bengaluru,15/04/2025,Kolkata Beverage Distributor,Jawaharlal Nehru Road,Carbonated Soft Drink,Mirinda Lemon,549.0,5.0,4
Karnataka,Bengaluru,30/01/2025,Punjab Beverage Depot,Jawaharlal Nehru Road,Flavored Drink,Nimbooz Masala Soda,439.0,4.6,5
Karnataka,Bengaluru,17/01/2025,Indore Pepsi Distributor,Jawaharlal Nehru Road,Carbonated Soft Drink,Pepsi,449.0,4.1,2
Karnataka,Bengaluru,23/04/2025,Amritsar Beverage Hub,Jawaharlal Nehru Road,Flavored Drink,Nimbooz Masala Soda,449.0,4.5,7
Karnataka,Bengaluru,16/02/2025,Ludhiana Pepsi Distributor,Jawaharlal Nehru Road,Energy Drink,Sting Energy,3499.0,4.3,0
Karnataka,Bengaluru,16/02/2025,Udaipur Distribution Hub,Jawaharlal Nehru Road,Carbonated Soft Drink,Mirinda Apple,1999.0,4.3,0
Karnataka,Bengaluru,22/04/2025,Jaipur Beverage Distributor,Jawaharlal Nehru Road,Iced Tea,Lipton Ice Tea Lemon,339.0,4.3,0
Karnataka,Bengaluru,2025-05-08 00:00:00,Patna Beverage Depot,Jawaharlal Nehru Road,Energy Drink,Sting Energy,379.0,4.3,0
Karnataka,Bengaluru,16/02/2025,Mumbai Beverage Hub,Jawaharlal Nehru Road,Carbonated Soft Drink,Mirinda Apple,329.0,4.3,0
Karnataka,Bengaluru,21/05/2025,Patna Beverage Depot,Jawaharlal Nehru Road,Carbonated Soft Drink,Pepsi Black,369.0,4.3,0
Karnataka,Bengaluru,2025-06-07 00:00:00,Kochi Beverage Depot,Jawaharlal Nehru Road,Energy Drink,Sting Gold Rush,2999.0,4.3,0
Karnataka,Bengaluru,19/01/2025,Ahmedabad Beverage Depot,Jawaharlal Nehru Road,Flavored Drink,Nimbooz Masala Soda,1499.0,4.3,0
Karnataka,Bengaluru,26/06/2025,Bhopal Beverage Hub,Jawaharlal Nehru Road,Iced Tea,Lipton Ice Tea Peach,249.0,3.9,36
Karnataka,Bengaluru,2025-10-04 00:00:00,Chennai Pepsi Distributor,Jawaharlal Nehru Road,Carbonated Soft Drink,7UP Nimbooz,259.0,1.9,3
Karnataka,Bengaluru,20/05/2025,Udaipur Distribution Hub,Jawaharlal Nehru Road,Juice,Tropicana Orange,259.0,3.0,7
Karnataka,Bengaluru,2025-08-07 00:00:00,Faridabad Pepsi Hub,Jawaharlal Nehru Road,Energy Drink,Sting Energy,269.0,3.7,10
Karnataka,Bengaluru,21/08/2025,Delhi NCR Distribution,Jawaharlal Nehru Road,Juice,Tropicana Guava,239.0,4.3,38
Karnataka,Bengaluru,27/05/2025,Udaipur Distribution Hub,Jawaharlal Nehru Road,Carbonated Soft Drink,Mirinda Apple,239.0,4.4,94
Karnataka,Bengaluru,16/02/2025,Mumbai Beverage Hub,Jawaharlal Nehru Road,Juice,Tropicana Mixed Fruit,249.0,4.5,9
Karnataka,Bengaluru,2025-09-01 00:00:00,Gurgaon Beverage Depot,Jawaharlal Nehru Road,Energy Drink,Sting Energy,239.0,5.0,3
Karnataka,Bengaluru,18/07/2025,Bangalore Beverage Depot,Jawaharlal Nehru Road,Flavored Drink,Nimbooz Lemon,249.0,4.3,21
Karnataka,Bengaluru,28/01/2025,Jaipur Beverage Distributor,Jawaharlal Nehru Road,Carbonated Soft Drink,7UP,199.0,3.7,22
Karnataka,Bengaluru,25/07/2025,Amritsar Beverage Hub,Jawaharlal Nehru Road,Packaged Water,Aquafina Sparkling,199.0,4.8,7
Karnataka,Bengaluru,2025-11-08 00:00:00,Faridabad Pepsi Hub,Jawaharlal Nehru Road,Energy Drink,Sting Energy,299.0,3.6,4
Karnataka,Bengaluru,2025-08-05 00:00:00,Jaipur Beverage Distributor,Jawaharlal Nehru Road,Flavored Drink,Nimbooz Masala Soda,199.0,4.7,3
Karnataka,Bengaluru,21/02/2025,Hyderabad Beverage Hub,Jawaharlal Nehru Road,Carbonated Soft Drink,Pepsi Black,249.0,4.7,46
Karnataka,Bengaluru,16/02/2025,Raipur Beverage Depot,Jawaharlal Nehru Road,Packaged Water,Aquafina Sparkling,249.0,3.5,47
Karnataka,Bengaluru,21/04/2025,Pune Pepsi Distributor,Jawaharlal Nehru Road,Carbonated Soft Drink,Pepsi,299.0,4.4,16
Karnataka,Bengaluru,24/05/2025,Mumbai Beverage Hub,Jawaharlal Nehru Road,Sports Drink,Gatorade Orange,299.0,4.0,8
Karnataka,Bengaluru,27/04/2025,Haryana Retail Distributor,Jawaharlal Nehru Road,Energy Drink,Sting Energy,399.0,4.3,0
Karnataka,Bengaluru,16/02/2025,Bhubaneswar Pepsi Hub,Jawaharlal Nehru Road,Packaged Water,Aquafina Sparkling,399.0,4.3,0
Karnataka,Bengaluru,2025-09-04 00:00:00,Nagpur Supply Center,Jawaharlal Nehru Road,Carbonated Soft Drink,7UP Nimbooz,379.0,4.3,0
Karnataka,Bengaluru,20/05/2025,Coimbatore Distribution Center,Jawaharlal Nehru Road,Juice,Tropicana Mixed Fruit,379.0,4.3,0
Karnataka,Bengaluru,25/01/2025,Faridabad Pepsi Hub,Jawaharlal Nehru Road,Carbonated Soft Drink,Pepsi Black,299.0,4.3,0
Karnataka,Bengaluru,29/06/2025,Bangalore Beverage Depot,Jawaharlal Nehru Road,Juice,Slice Mango,299.0,4.3,0
Karnataka,Bengaluru,2025-03-05 00:00:00,Gurgaon Beverage Depot,Jawaharlal Nehru Road,Flavored Drink,Nimbooz Lemon,60.0,4.3,20
Karnataka,Bengaluru,2025-01-08 00:00:00,Noida Beverage Distributor,Jawaharlal Nehru Road,Juice,Tropicana Orange,60.0,4.4,31
Karnataka,Bengaluru,16/08/2025,Mumbai Beverage Hub,Jawaharlal Nehru Road,Carbonated Soft Drink,7UP Nimbooz,152.0,4.3,0
Karnataka,Bengaluru,22/02/2025,Bhubaneswar Pepsi Hub,Jawaharlal Nehru Road,Sports Drink,Gatorade Blue Bolt,85.0,4.3,0
Karnataka,Bengaluru,31/05/2025,Kochi Beverage Depot,Jawaharlal Nehru Road,Carbonated Soft Drink,Pepsi,85.0,4.3,1
Karnataka,Bengaluru,24/05/2025,Jabalpur Distribution Center,Jawaharlal Nehru Road,Carbonated Soft Drink,Pepsi,125.0,4.3,1
Karnataka,Bengaluru,26/02/2025,Bhopal Beverage Hub,Jawaharlal Nehru Road,Flavored Drink,Nimbooz Lemon,100.0,4.3,0
Karnataka,Bengaluru,2025-08-02 00:00:00,Amritsar Beverage Hub,Jawaharlal Nehru Road,Sports Drink,Gatorade Lemon,129.0,3.4,3
Karnataka,Bengaluru,19/04/2025,Jabalpur Distribution Center,Jawaharlal Nehru Road,Carbonated Soft Drink,7UP,129.0,4.3,0
Karnataka,Bengaluru,30/06/2025,Chennai Pepsi Distributor,Jawaharlal Nehru Road,Carbonated Soft Drink,Mirinda Orange,299.0,4.2,1
Karnataka,Bengaluru,2025-11-02 00:00:00,Bhopal Beverage Hub,Jawaharlal Nehru Road,Juice,Tropicana Mixed Fruit,299.0,4.3,5
Karnataka,Bengaluru,2025-05-07 00:00:00,Bhopal Beverage Hub,Jawaharlal Nehru Road,Juice,Tropicana Mixed Fruit,349.0,4.7,2
Karnataka,Bengaluru,16/06/2025,Nagpur Supply Center,Jawaharlal Nehru Road,Flavored Drink,Nimbooz Masala Soda,349.0,4.3,0
Karnataka,Bengaluru,22/05/2025,Raipur Beverage Depot,Jawaharlal Nehru Road,Flavored Drink,Nimbooz Lemon,119.0,4.0,45
Karnataka,Bengaluru,2025-11-08 00:00:00,Coimbatore Distribution Center,Jawaharlal Nehru Road,Juice,Tropicana Pineapple,139.0,2.8,3
Karnataka,Bengaluru,2025-02-05 00:00:00,Mumbai Beverage Hub,Jawaharlal Nehru Road,Carbonated Soft Drink,Mirinda Lemon,508.0,2.9,3
Karnataka,Bengaluru,13/05/2025,Ranchi Supply Distributor,Jawaharlal Nehru Road,Energy Drink,Sting Gold Rush,698.0,4.5,9
Karnataka,Bengaluru,2025-12-06 00:00:00,Chennai Pepsi Distributor,Jawaharlal Nehru Road,Energy Drink,Sting Energy,499.0,4.2,2
Karnataka,Bengaluru,2025-03-08 00:00:00,Raipur Beverage Depot,Jawaharlal Nehru Road,Iced Tea,Lipton Ice Tea Lemon,499.0,4.1,1
Karnataka,Bengaluru,2025-09-08 00:00:00,Jabalpur Distribution Center,Jawaharlal Nehru Road,Flavored Drink,Nimbooz Lemon,1199.0,4.5,3
Karnataka,Bengaluru,23/08/2025,Bhubaneswar Pepsi Hub,Jawaharlal Nehru Road,Carbonated Soft Drink,Mountain Dew,999.0,5.0,3
Karnataka,Bengaluru,16/02/2025,Mumbai Beverage Hub,Jawaharlal Nehru Road,Sports Drink,Gatorade Orange,1199.0,4.5,2
Karnataka,Bengaluru,26/05/2025,Surat Retail Distributor,Jawaharlal Nehru Road,Carbonated Soft Drink,Mirinda Apple,1199.0,3.9,1
Karnataka,Bengaluru,27/08/2025,Bhopal Beverage Hub,Jawaharlal Nehru Road,Juice,Tropicana Guava,30.0,4.2,1
Karnataka,Bengaluru,16/02/2025,Jabalpur Distribution Center,Kengeri,Juice,Tropicana Pineapple,569.0,4.6,9
Karnataka,Bengaluru,2025-09-01 00:00:00,Surat Retail Distributor,Kengeri,Juice,Tropicana Guava,419.0,4.6,44
Karnataka,Bengaluru,16/02/2025,Delhi NCR Distribution,Kengeri,Sports Drink,Gatorade Orange,319.0,4.6,16
Karnataka,Bengaluru,2025-05-07 00:00:00,Hyderabad Beverage Hub,Kengeri,Sports Drink,Gatorade Blue Bolt,419.0,4.6,17
Karnataka,Bengaluru,24/08/2025,Delhi NCR Distribution,Kengeri,Carbonated Soft Drink,7UP Nimbooz,299.0,4.4,13
Karnataka,Bengaluru,25/05/2025,Hyderabad Beverage Hub,Kengeri,Juice,Tropicana Pineapple,319.0,4.3,8
Karnataka,Bengaluru,18/08/2025,Kolkata Beverage Distributor,Kengeri,Juice,Tropicana Pineapple,419.0,4.0,9
Karnataka,Bengaluru,2025-07-01 00:00:00,Noida Beverage Distributor,Kengeri,Flavored Drink,Nimbooz Masala Soda,139.0,4.2,48
Karnataka,Bengaluru,23/06/2025,Haryana Retail Distributor,Kengeri,Carbonated Soft Drink,Mirinda Orange,139.0,3.9,16
Karnataka,Bengaluru,21/05/2025,Chandigarh Distribution Center,Kengeri,Flavored Drink,Nimbooz Masala Soda,139.0,4.3,56
Karnataka,Bengaluru,17/06/2025,Ludhiana Pepsi Distributor,Kengeri,Juice,Tropicana Apple,139.0,3.9,34
Karnataka,Bengaluru,19/06/2025,Hyderabad Beverage Hub,Kengeri,Carbonated Soft Drink,Mirinda Lemon,139.0,4.6,85
Karnataka,Bengaluru,17/05/2025,Gurgaon Beverage Depot,Kengeri,Juice,Slice Mango,169.0,4.1,69
Karnataka,Bengaluru,27/06/2025,Ghaziabad Supply Chain,Kengeri,Iced Tea,Lipton Ice Tea Peach,329.0,4.4,31
Karnataka,Bengaluru,27/01/2025,Bhopal Beverage Hub,Kengeri,Carbonated Soft Drink,Mountain Dew,239.0,4.3,8
Karnataka,Bengaluru,2025-02-05 00:00:00,Chandigarh Distribution Center,Kengeri,Packaged Water,Aquafina Sparkling,299.0,4.6,6
Karnataka,Bengaluru,13/07/2025,Ghaziabad Supply Chain,Kengeri,Carbonated Soft Drink,Pepsi Black,269.0,4.2,1
Karnataka,Bengaluru,2025-05-01 00:00:00,Pune Pepsi Distributor,Kengeri,Sports Drink,Gatorade Lemon,309.0,4.3,0
Karnataka,Bengaluru,29/01/2025,Chandigarh Distribution Center,Kengeri,Carbonated Soft Drink,7UP,449.0,4.6,15
Karnataka,Bengaluru,14/06/2025,Kochi Beverage Depot,Kengeri,Juice,Tropicana Guava,229.0,4.6,150
Karnataka,Bengaluru,15/06/2025,Bangalore Beverage Depot,Kengeri,Carbonated Soft Drink,Mirinda Lemon,569.0,4.6,9
Karnataka,Bengaluru,16/02/2025,Indore Pepsi Distributor,Kengeri,Juice,Slice Mango,419.0,4.6,44
Karnataka,Bengaluru,16/05/2025,Bangalore Beverage Depot,Kengeri,Iced Tea,Lipton Ice Tea Peach,319.0,4.6,16
Karnataka,Bengaluru,28/08/2025,Chennai Pepsi Distributor,Kengeri,Juice,Tropicana Mixed Fruit,419.0,4.6,17
Karnataka,Bengaluru,19/04/2025,Jaipur Beverage Distributor,Kengeri,Sports Drink,Gatorade Orange,299.0,4.4,13
Karnataka,Bengaluru,16/02/2025,Haryana Retail Distributor,Kengeri,Packaged Water,Aquafina Water,319.0,4.3,8
Karnataka,Bengaluru,16/02/2025,Bhopal Beverage Hub,Kengeri,Carbonated Soft Drink,7UP Nimbooz,419.0,4.0,9
Karnataka,Bengaluru,25/05/2025,Ludhiana Pepsi Distributor,Kengeri,Packaged Water,Aquafina Water,139.0,4.2,48
Karnataka,Bengaluru,16/02/2025,Patna Beverage Depot,Kengeri,Iced Tea,Lipton Ice Tea Peach,139.0,3.9,16
Karnataka,Bengaluru,2025-05-08 00:00:00,Delhi NCR Distribution,Kengeri,Sports Drink,Gatorade Blue Bolt,139.0,4.3,56
Karnataka,Bengaluru,14/02/2025,Surat Retail Distributor,Kengeri,Juice,Tropicana Orange,139.0,3.9,34
Karnataka,Bengaluru,2025-12-05 00:00:00,Ranchi Supply Distributor,Kengeri,Energy Drink,Sting Gold Rush,139.0,4.6,85
Karnataka,Bengaluru,2025-05-02 00:00:00,Bangalore Beverage Depot,Kengeri,Sports Drink,Gatorade Lemon,169.0,4.1,69
Karnataka,Bengaluru,16/02/2025,Nagpur Supply Center,Kengeri,Packaged Water,Aquafina Sparkling,329.0,4.4,31
Karnataka,Bengaluru,2025-08-06 00:00:00,Udaipur Distribution Hub,Kengeri,Carbonated Soft Drink,Pepsi Black,239.0,4.3,8
Karnataka,Bengaluru,19/01/2025,Bhopal Beverage Hub,Kengeri,Sports Drink,Gatorade Blue Bolt,299.0,4.6,6
Karnataka,Bengaluru,2025-08-07 00:00:00,Haryana Retail Distributor,Kengeri,Carbonated Soft Drink,Mirinda Apple,269.0,4.2,1
Karnataka,Bengaluru,18/04/2025,Bhubaneswar Pepsi Hub,Kengeri,Carbonated Soft Drink,Mirinda Apple,309.0,4.3,0
Karnataka,Bengaluru,2025-01-07 00:00:00,Chennai Pepsi Distributor,Kengeri,Energy Drink,Sting Energy,449.0,4.6,15
Karnataka,Bengaluru,16/06/2025,Amritsar Beverage Hub,Kengeri,Packaged Water,Aquafina Sparkling,229.0,4.6,150
Karnataka,Bengaluru,2025-01-04 00:00:00,Coimbatore Distribution Center,Kengeri,Packaged Water,Aquafina Water,469.0,4.8,10
Karnataka,Bengaluru,21/07/2025,Ahmedabad Beverage Depot,Kengeri,Energy Drink,Sting Gold Rush,249.0,4.4,77
Karnataka,Bengaluru,16/02/2025,Hyderabad Beverage Hub,Kengeri,Packaged Water,Aquafina Water,549.0,4.4,101
Karnataka,Bengaluru,19/01/2025,Chandigarh Distribution Center,Kengeri,Carbonated Soft Drink,Mountain Dew,368.57,4.6,283
Karnataka,Bengaluru,2025-08-02 00:00:00,Haryana Retail Distributor,Kengeri,Juice,Tropicana Guava,308.0,4.2,1
Karnataka,Bengaluru,2025-06-05 00:00:00,Indore Pepsi Distributor,Kengeri,Flavored Drink,Nimbooz Masala Soda,234.0,4.6,19
Karnataka,Bengaluru,14/07/2025,Bangalore Beverage Depot,Kengeri,Flavored Drink,Nimbooz Masala Soda,244.0,4.9,14
Karnataka,Bengaluru,22/06/2025,Noida Beverage Distributor,Kengeri,Juice,Tropicana Apple,219.0,4.5,38
Karnataka,Bengaluru,21/05/2025,Patna Beverage Depot,Kengeri,Sports Drink,Gatorade Lemon,224.0,4.5,24
Karnataka,Bengaluru,30/08/2025,Mumbai Beverage Hub,Kengeri,Sports Drink,Gatorade Blue Bolt,209.0,4.6,712
Karnataka,Bengaluru,2025-08-08 00:00:00,Raipur Beverage Depot,Kengeri,Juice,Tropicana Pineapple,229.0,4.3,80
Karnataka,Bengaluru,2025-06-05 00:00:00,Faridabad Pepsi Hub,Kengeri,Energy Drink,Sting Energy,279.0,3.9,2
Karnataka,Bengaluru,27/02/2025,Kolkata Beverage Distributor,Kengeri,Flavored Drink,Nimbooz Lemon,219.0,4.6,393
Karnataka,Bengaluru,28/05/2025,Ahmedabad Beverage Depot,Kengeri,Packaged Water,Aquafina Sparkling,299.0,4.0,16
Karnataka,Bengaluru,2025-08-08 00:00:00,Udaipur Distribution Hub,Kengeri,Juice,Tropicana Pineapple,239.0,4.3,12
Karnataka,Bengaluru,19/07/2025,Ahmedabad Beverage Depot,Kengeri,Juice,Slice Mango,399.0,4.1,57
Karnataka,Bengaluru,16/02/2025,Surat Retail Distributor,Kengeri,Carbonated Soft Drink,Mountain Dew,399.0,4.0,47
Karnataka,Bengaluru,2025-07-05 00:00:00,Bhubaneswar Pepsi Hub,Kengeri,Packaged Water,Aquafina Water,399.0,4.3,30
Karnataka,Bengaluru,15/04/2025,Raipur Beverage Depot,Kengeri,Juice,Tropicana Pineapple,399.0,4.2,9
Karnataka,Bengaluru,16/06/2025,Ahmedabad Beverage Depot,Kengeri,Energy Drink,Sting Energy,399.0,4.6,21
